Id,Subject,TextBody,FromName,FromAddress,ToAddress,Status,MessageDate,CreatedDate,Incoming,HasAttachment,ParentId,RelatedToId,RelatedToType
02sP0ykLwumbkJTYRA,Product question,This is a synthetic message regarding product question. No response is required.,Veya N. Lioren-Ash,144 Peters Union,crm-support@example.invalid,Sent,2021-07-29T14:13:54Z,2021-07-29T11:23:25Z,1,0,,001jsWcaI2ueqNkQ4J,Account
02sLgZQdT2rB5EAQK1,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-e.norrell-crest.1421-9438@example.invalid,Sent,2025-03-28T01:25:40Z,2025-03-28T05:04:40Z,0,0,,701qGSJSbVRjjNMQYD,Campaign
02spST3u2CMGPDUQXK,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Sena V. Orvell-Elm,55855 Mueller Ramp,crm-support@example.invalid,Read,2022-06-18T01:27:28Z,2022-06-18T12:34:17Z,1,0,,,
02sJy8NCTKSNyYvQZ7,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Raviq M. Quillen-Glen,4570 Raymond Divide,crm-support@example.invalid,Read,2023-01-05T03:43:36Z,2023-01-05T06:10:36Z,1,0,,500v65fLYJBbjH7ALV,Case
02srtJGJe4QHChnYD2,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-d.aldren-jade.1424-8778@example.invalid,Read,2023-06-05T20:46:16Z,2023-06-05T20:44:09Z,0,0,,506XjHG2raFLQItI0E,Opportunity
02sBTcxpg6qN5bYADY,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Orin U. Belnor-Lake,84232 Thompson Hollow,crm-support@example.invalid,Read,2024-05-16T10:58:56Z,2024-05-16T04:12:06Z,1,0,,02iPFbN8bD2v4CtI6G,Asset
02sBYH0l9boKObpI3Z,Product question,This is a synthetic message regarding product question. No response is required.,Nali L. Denvik-North,0333 Christine Junction,crm-support@example.invalid,Draft,2021-07-30T01:09:37Z,2021-07-30T03:12:39Z,1,1,,,
02sWrbBGtFx8McxI2Z,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-c.farlowe-pine.1427-7591@example.invalid,Read,2021-10-08T00:07:33Z,2021-10-08T06:20:59Z,0,0,,02i0uKlsS7wvO5aI3J,Asset
02sfINCqvrFks5LYW6,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Lumo T. Galenor-Reed,41678 Rebecca Knolls,crm-support@example.invalid,Read,2023-08-13T11:40:44Z,2023-08-13T02:00:38Z,1,0,,510KRMpcF6wfg5rYUU,Order
02sUvGI3pE4d2e5IUU,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-k.iverne-bay.1429-6900@example.invalid,Sent,2023-09-20T23:59:49Z,2023-09-20T16:46:26Z,0,0,500zBoDReiWPinIQIK,,
02sBpkM0LLYuq2JQEV,Service update,This is a synthetic message regarding service update. No response is required.,Jorin B. Kelmere-Dell,901 Dawn Forest,crm-support@example.invalid,Draft,2025-05-20T14:11:39Z,2025-05-20T14:10:42Z,1,0,,800bVWfsWKIfEfrI5F,Contract
02sjhSovOExSmLKISI,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Ivara S. Lioren-Fen,923 Justin Tunnel,crm-support@example.invalid,Sent,2022-12-07T20:04:39Z,2022-12-07T03:08:43Z,1,0,,500qEz9MHAcs83lQ4W,Case
02sESc8J74VyC7HIC9,Service update,This is a synthetic message regarding service update. No response is required.,Fenn J. Norrell-Hart,117 Patterson Manor,crm-support@example.invalid,Read,2021-07-12T09:31:18Z,2021-07-12T14:48:52Z,1,0,,800dkaw6CfGALmZACU,Contract
02sWjlxTxJjHnJwY9T,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Elari A. Prynn-Jade,870 Soto Neck,crm-support@example.invalid,Sent,2021-04-15T14:52:10Z,2021-04-15T12:46:01Z,1,0,,500Ikaf5tm5NsfcYXC,Case
02sHfX43fpCrKVhIK7,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-r.quillen-lake.1434-1814@example.invalid,Sent,2024-05-03T05:55:01Z,2024-05-03T17:06:29Z,0,0,,701fmMnRrUO2XdcI3Y,Campaign
02sRb01BkYpFDdVQ49,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Ceryn I. Aldren-Oak,37539 Morgan Squares,crm-support@example.invalid,Read,2022-09-07T15:43:24Z,2022-09-07T16:13:52Z,1,0,,01t2bA7wlnQeUCxIWS,Product2
02sazdTo0GepMBwABN,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-z.belnor-quill.1436-5578@example.invalid,Sent,2022-01-14T11:45:09Z,2022-01-14T02:23:48Z,0,0,,,
02sMtbuU1LUDWliALX,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-q.denvik-ash.1437-3379@example.invalid,Draft,2024-03-04T09:18:43Z,2024-03-04T13:57:08Z,0,0,500ihjP2LalSBqkI5M,800vZk6n4FMj4FkQXM,Contract
02swSRtrmAY3B2cQ4U,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Veya G. Farlowe-Crest,40652 Long Ferry,crm-support@example.invalid,Read,2023-12-03T00:39:09Z,2023-12-03T05:17:32Z,1,0,,02iZj7jwXsmGcm2AJZ,Asset
02sscJsavwyu9DyI7Y,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-x.galenor-elm.1439-7792@example.invalid,Sent,2024-08-08T06:56:55Z,2024-08-08T15:48:07Z,0,1,500IDUWB178DUSaI57,500VAPPRTMJhH9RANV,Case
02s3Ri6b4KjmRniA1I,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-o.iverne-glen.1440-1467@example.invalid,Draft,2025-09-15T23:01:57Z,2025-09-15T18:19:42Z,0,0,500tQWK6gNdRabuAIS,001qdzVzEft9QHHY1E,Account
02scn4qrTANiUbzQY7,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Raviq F. Kelmere-Isle,451 Kurt Road,crm-support@example.invalid,Draft,2023-11-23T04:09:37Z,2023-11-23T11:46:17Z,1,1,,,
02sRq3uOFUB7SnbYTD,Service update,This is a synthetic message regarding service update. No response is required.,Pella W. Lioren-Knoll,29146 Santana Ferry,crm-support@example.invalid,Draft,2024-06-11T15:17:54Z,2024-06-11T11:45:05Z,1,0,500QJYjhvMY87JIQ1M,001GJ2vwlaXONX0IFT,Account
02sc7O7EMlv1k3wI5O,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,orin-n.norrell-moor.1443-4062@example.invalid,Sent,2023-06-23T07:48:27Z,2023-06-23T03:56:36Z,0,1,,01tv9oAk6JoaaNjQCS,Product2
02sZ1YCFjJmwxFzAQ0,Product question,This is a synthetic message regarding product question. No response is required.,Nali E. Prynn-Oak,233 Brewer Drives,crm-support@example.invalid,Read,2025-09-13T10:39:41Z,2025-09-13T19:35:47Z,1,1,,500CznuhieOdNgvQIO,Case
02sMG6oj8yk4ojtAXE,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-v.quillen-quill.1445-2538@example.invalid,Sent,2021-01-03T19:45:36Z,2021-01-03T03:31:56Z,0,0,,7111gr5Czm59s4qQRS,Opportunity
02sEbfqhk07YH1NQPW,Product question,This is a synthetic message regarding product question. No response is required.,Lumo M. Aldren-Bay,8333 Sweeney Spring,crm-support@example.invalid,Draft,2022-11-23T18:07:16Z,2022-11-23T13:47:06Z,1,1,,71tT1GP2wDzYpuLIQ1,Opportunity
02sccQLChelsHQnQKM,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-d.corven-dell.1447-8752@example.invalid,Draft,2025-03-04T16:25:02Z,2025-03-04T07:33:16Z,0,0,500thXmztRDfqhQIDZ,001jsWcaI2ueqNkQ4J,Account
02s2bBJatWKkfPnQQY,Service update,This is a synthetic message regarding service update. No response is required.,Jorin U. Denvik-Fen,49519 Neil Views,crm-support@example.invalid,Read,2026-01-03T15:18:51Z,2026-01-03T13:07:05Z,1,0,500P67xIKZ1JdIXQB0,016XNH4QZ7kxqA4YQL,Opportunity
02s0PIafkumPICqAMT,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-l.farlowe-hart.1449-955@example.invalid,Read,2023-07-10T17:07:22Z,2023-07-10T02:01:40Z,0,0,500jCRtZi8zpysEQB9,500xuH9PGOisfDpISK,Case
02s99IpnskdC971Y5B,Service update,This is a synthetic message regarding service update. No response is required.,Fenn C. Hollin-Jade,513 Lee Roads,crm-support@example.invalid,Read,2023-03-11T00:18:54Z,2023-03-11T19:25:54Z,1,0,500RPAL6Z22QU7SI7G,001aPvgDsUU73EoIG0,Account
02s6k4PPAq1s7K8IHD,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-t.iverne-lake.1451-2610@example.invalid,Read,2024-04-07T19:53:53Z,2024-04-07T23:06:22Z,0,0,,,
02sjdEWX6qosyQrQE5,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-k.kelmere-north.1452-4933@example.invalid,Sent,2023-06-19T21:22:09Z,2023-06-19T10:45:48Z,0,0,,021YmY77WfmQkDCQWM,Order
02sBzHcb94dAkgFIA9,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-b.mavren-pine.1453-1457@example.invalid,Draft,2025-12-25T23:58:44Z,2025-12-25T11:25:08Z,0,1,,,
02sLrBxjXxX4fKNY3A,Service update,This is a synthetic message regarding service update. No response is required.,Bexa S. Norrell-Reed,169 Timothy Cove,crm-support@example.invalid,Read,2024-06-03T06:37:07Z,2024-06-03T21:05:41Z,1,0,500eYiCbBvt0ZaXAOG,706ThNDtIikLzwYIS4,Opportunity
02sVH1L0K1WeY8aYLF,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Aven J. Prynn-Bay,5819 Henderson Mill,crm-support@example.invalid,Read,2025-12-16T14:48:11Z,2025-12-16T06:39:52Z,1,0,,,
02s5ML19t8QiZwqQH3,Service update,This is a synthetic message regarding service update. No response is required.,Veya Z. Quillen-Dell,02853 Rachel Mountain,crm-support@example.invalid,Read,2024-02-01T23:47:10Z,2024-02-01T23:57:37Z,1,0,,,
02sJESRGwlgWRqlIE0,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-q.aldren-glen.1457-918@example.invalid,Read,2021-09-26T20:38:48Z,2021-09-26T11:52:56Z,0,0,500pZOK68deVgzzIO6,500kyzJ6uWdVKu5QKW,Case
02slKQTfcMoqI1CIOE,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-h.corven-isle.1458-2580@example.invalid,Sent,2021-12-23T16:39:47Z,2021-12-23T06:01:36Z,0,0,500c0lCUHwglMPlQNP,800nEzeWjRDTX6SYUM,Contract
02sbqsdhtwO0rl5IYZ,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-y.denvik-knoll.1459-4147@example.invalid,Sent,2021-01-23T05:16:49Z,2021-01-23T00:54:27Z,0,0,,,
02sZG2HUuKrPBVfQ1S,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-p.farlowe-moor.1460-1041@example.invalid,Draft,2026-04-23T12:09:35Z,2026-04-23T13:36:45Z,0,0,,001FU3HbNYKm95BYPF,Account
02sDnpqxVlcE8jhQ0A,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,orin-g.hollin-oak.1461-7166@example.invalid,Draft,2025-10-15T03:42:30Z,2025-10-15T22:41:08Z,0,1,500EphqXh8ZAWCLQ7V,,
02sKV3tdmXwLMPNQBG,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Nali X. Iverne-Quill,3089 Martinez Stravenue,crm-support@example.invalid,Read,2025-03-12T09:41:21Z,2025-03-12T15:15:41Z,1,1,500bSTr2uvWMzLoA4R,5118A3WWZEqspGMQ9H,Opportunity
02s94ghbzYHyvO9A4E,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Miren O. Kelmere-Ash,07121 Margaret Stravenue,crm-support@example.invalid,Read,2026-04-30T21:06:02Z,2026-04-30T03:19:41Z,1,0,,02iFWsl2GCWGxyJQOV,Opportunity
02sXCVn7mj2rl3hQF8,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-f.mavren-crest.1464-5925@example.invalid,Draft,2022-09-18T14:35:18Z,2022-09-18T14:22:16Z,0,0,,001xWEEO3zOAo9KY3S,Account
02sqiCzNOW4oGH8A10,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Kessa W. Norrell-Elm,7640 Warren Freeway,crm-support@example.invalid,Draft,2023-03-22T14:41:05Z,2023-03-22T11:21:00Z,1,0,500ESwqLiFcZoygYBZ,500aEstcaON9fMKI50,Case
02sU6BZrj2MwXg6YJY,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Jorin N. Prynn-Glen,3601 Vasquez Route,crm-support@example.invalid,Sent,2026-06-14T01:53:08Z,2026-06-14T02:20:07Z,1,0,,500Q2cTozA6h6POIBP,Opportunity
02sNjJaD9jPX9fJYYH,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-e.rellor-isle.1467-1950@example.invalid,Draft,2026-04-29T10:42:04Z,2026-04-29T01:35:30Z,0,1,,500zevWODphVLNCAQ3,Case
02sdcUDBAG5qL6rI69,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-v.aldren-lake.1468-4593@example.invalid,Read,2022-12-17T19:52:18Z,2022-12-17T23:09:35Z,0,1,,02ix8DjrgZaXrWQIXQ,Asset
02sTYi9a2H6qUwsAJ8,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Elari M. Corven-North,8835 Kline Rapid,crm-support@example.invalid,Sent,2021-09-11T23:57:36Z,2021-09-11T21:02:10Z,1,1,,500rEvwAoOVLPTgQ85,Case
02sKmHpJsInhv7pI3L,Service update,This is a synthetic message regarding service update. No response is required.,Daro D. Esmere-Pine,9272 Smith Valleys,crm-support@example.invalid,Sent,2025-09-11T10:46:51Z,2025-09-11T12:18:37Z,1,0,500JnRStY81eBchIF6,02iqMTWR5WJrHNmITZ,Asset
02sfzfqKef5VprBIF9,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-u.farlowe-reed.1471-3650@example.invalid,Sent,2021-08-02T22:16:58Z,2021-08-02T06:47:19Z,0,1,,,
02sLOlYoE2G7fCQAIU,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-l.hollin-bay.1472-2567@example.invalid,Sent,2022-10-23T22:12:22Z,2022-10-23T09:25:17Z,0,1,500ygJnVZKGhlhqQK3,001F0HyTq0ZVe9LIP9,Account
02st3EP7rcmGjFQQOF,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-c.jassel-dell.1473-5573@example.invalid,Read,2021-04-12T16:14:23Z,2021-04-12T10:02:56Z,0,0,,02ib8TFIsq2hebmI4U,Asset
02sKywkyRl2qjeYQZ4,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,veya-s.kelmere-fen.1474-2264@example.invalid,Read,2025-08-22T11:21:22Z,2025-08-22T10:32:59Z,0,0,,001jsWcaI2ueqNkQ4J,Account
02sBIw3yK5v5wrlQD0,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-j.mavren-hart.1475-8266@example.invalid,Draft,2026-05-18T09:36:37Z,2026-05-18T02:14:27Z,0,0,,7212FIzCSBHKWJ1A02,Opportunity
02siNgcbyu0Yg1kQK8,Service update,This is a synthetic message regarding service update. No response is required.,Sena A. Orvell-Jade,335 Kirk Forge,crm-support@example.invalid,Draft,2022-04-05T10:57:12Z,2022-04-05T17:40:41Z,1,0,,01tEcuF0JFAbQ3WIZI,Order
02sWx1ZQnAyU0OrAZI,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Raviq R. Prynn-Lake,54158 Colleen Causeway,crm-support@example.invalid,Sent,2023-05-02T07:36:11Z,2023-05-02T17:26:01Z,1,0,,001Y94eVbSCMZThYRA,Account
02smyFNLfmedCOjQWT,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-i.rellor-north.1478-5283@example.invalid,Draft,2024-01-25T00:53:39Z,2024-01-25T17:38:22Z,0,0,,02idUm4LA8hjeYzAXD,Asset
02s9vTyXQRT8F0JI8H,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Orin Z. Aldren-Quill,3110 Becker Forest,crm-support@example.invalid,Read,2022-01-19T15:22:53Z,2022-01-19T05:16:31Z,1,0,,02i8ceLoaWfliMHQHW,Asset
02sMPIcxG6VrmLyQZQ,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Nali Q. Corven-Ash,6718 Mendoza Ways,crm-support@example.invalid,Draft,2022-09-27T08:17:34Z,2022-09-27T08:49:11Z,1,0,,01ipBE9FncIOp9LYNF,Opportunity
02s5ykrc7wHHn24IO1,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Miren H. Esmere-Crest,65228 Steven Prairie,crm-support@example.invalid,Draft,2024-02-08T15:17:57Z,2024-02-08T23:29:28Z,1,0,500Wjg1Xq4jIwJ4IOW,001eMGa7Y6CNd3wIQE,Account
02sPuq9olz6Ek2fA25,Product question,This is a synthetic message regarding product question. No response is required.,Lumo Y. Farlowe-Elm,1716 Webb Prairie,crm-support@example.invalid,Read,2024-10-12T21:28:48Z,2024-10-12T17:46:36Z,1,0,,,
02scAgQeG5lTWOIA0C,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-p.hollin-glen.1483-6741@example.invalid,Sent,2025-06-19T23:32:16Z,2025-06-19T07:12:19Z,0,0,,01tnSmeh0qnccnoQDY,Product2
02s2e0lmslndWtcIV4,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,jorin-g.jassel-isle.1484-2439@example.invalid,Read,2024-07-04T14:49:42Z,2024-07-04T11:22:31Z,0,0,500NWLWinePT09IAYU,500MA39xoeoWTMnY6I,Case
02skvkEdtiyTWwpQVE,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-x.kelmere-knoll.1485-8145@example.invalid,Read,2022-10-11T10:11:32Z,2022-10-11T09:51:36Z,0,0,500Q3HBMWyorPWfIMP,01t7U5ipBfHp1PQIKM,Product2
02sSkVQvEVAc6j8ARF,Product question,This is a synthetic message regarding product question. No response is required.,Fenn O. Mavren-Moor,287 Bailey Mountain,crm-support@example.invalid,Read,2023-01-25T15:45:33Z,2023-01-25T08:50:09Z,1,0,,001EzVzzzPDO3QjIJG,Account
02suTunC1wj3mgsY05,Product question,This is a synthetic message regarding product question. No response is required.,Elari F. Orvell-Oak,18062 Alexander Parks,crm-support@example.invalid,Sent,2022-03-02T14:52:50Z,2022-03-02T07:50:39Z,1,0,,800gui9hkljmMroQK6,Contract
02s2grdDd9nONsXITX,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-w.prynn-quill.1488-526@example.invalid,Sent,2021-01-15T07:51:27Z,2021-01-15T05:42:07Z,0,1,500rSysuctFjlhkIMC,00trOSHMVDZuSPZYZA,Opportunity
02sTX1tv4OBazxsI72,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-n.rellor-ash.1489-9788@example.invalid,Draft,2022-07-25T13:35:21Z,2022-07-25T07:36:31Z,0,1,,001GvUdh6yZWB0wIIH,Account
02ssh92Er9T2OQpA2U,Product question,This is a synthetic message regarding product question. No response is required.,Bexa E. Belnor-Dell,4068 Mccormick Lake,crm-support@example.invalid,Draft,2024-03-23T03:24:08Z,2024-03-23T05:27:07Z,1,0,500vSq47Zw7G0eTYE1,7019KuFdn10ijGjI2P,Campaign
02sBWokVXboXpkkASF,Service update,This is a synthetic message regarding service update. No response is required.,Aven V. Corven-Fen,4853 Anthony Shore,crm-support@example.invalid,Draft,2025-05-14T20:23:57Z,2025-05-14T20:22:32Z,1,0,500OKm4mTExw32RQ22,001IZMzpc9F1Z8oAA7,Account
02sQY1cEFUws4ZDID2,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Veya L. Esmere-Hart,5050 Amanda Locks,crm-support@example.invalid,Sent,2021-04-19T13:44:28Z,2021-04-19T16:16:45Z,1,0,,501iOamI6vFewPbYG5,Opportunity
02sCPex5macZUtaQXV,Product question,This is a synthetic message regarding product question. No response is required.,Tovan C. Galenor-Jade,8515 Erica Spurs,crm-support@example.invalid,Draft,2025-05-26T08:33:46Z,2025-05-26T00:25:29Z,1,0,,001upirIJhb5AGBA5J,Account
02sFAPXTftR5GaWY9K,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-t.hollin-lake.1494-3835@example.invalid,Sent,2023-10-23T02:34:42Z,2023-10-23T18:20:31Z,0,0,,02iSTDrIhIJwH0sIGC,Asset
02sWIsDC0CNzlXbY09,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-k.jassel-north.1495-7536@example.invalid,Sent,2025-05-08T08:22:27Z,2025-05-08T13:36:02Z,0,0,,001jsWcaI2ueqNkQ4J,Account
02sYhgSuiTUT8i0YUX,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-b.lioren-pine.1496-158@example.invalid,Read,2026-03-08T12:50:06Z,2026-03-08T16:08:36Z,0,0,,02iDYxnhxpzZYEiA6A,Asset
02s2alLhE4XE4ryY4C,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Orin S. Mavren-Reed,2652 Montoya Drive,crm-support@example.invalid,Sent,2023-08-25T00:39:57Z,2023-08-25T02:31:12Z,1,0,,500zSOziuF7jhDaYM0,Case
02sN7sZbNJylPL8IGU,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-j.orvell-bay.1498-5126@example.invalid,Sent,2024-09-20T13:57:55Z,2024-09-20T12:34:41Z,0,0,500sUAFmZspU5AvYGM,50tvdCZfm9bwVVXAVA,Order
02s4qi8AWncUyVoQHU,Product question,This is a synthetic message regarding product question. No response is required.,Miren A. Quillen-Dell,1174 Poole Island,crm-support@example.invalid,Sent,2021-12-23T16:55:11Z,2021-12-23T09:10:58Z,1,0,,701zPCT7q7BesAmYT9,Campaign
02sfU9I8GZx6uvBQPK,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-r.rellor-fen.1500-8338@example.invalid,Sent,2025-06-08T13:24:29Z,2025-06-08T09:37:55Z,0,1,,800WrurllyCB7vLYBW,Contract
02stkXqDLngxCiMAOC,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Kessa I. Belnor-Isle,84818 Myers Bridge,crm-support@example.invalid,Read,2025-07-03T04:33:46Z,2025-07-03T14:34:41Z,1,0,,,
02sKWA0qPoQbihIAYB,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Jorin Z. Corven-Knoll,88804 Horn Course,crm-support@example.invalid,Draft,2021-11-04T11:38:03Z,2021-11-04T10:02:53Z,1,0,,01tHvx2HKNjnSrwQW0,Product2
02sfRUajQGldtsRYSW,Service update,This is a synthetic message regarding service update. No response is required.,Ivara Q. Esmere-Moor,9044 Paula Pike,crm-support@example.invalid,Draft,2021-02-24T07:13:14Z,2021-02-24T23:27:22Z,1,0,500JMQN9tofZiKdYGX,006NP7nicN4ZuyJIAI,Opportunity
02sxLxMUI7NXiryI5Q,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-h.galenor-oak.1504-6875@example.invalid,Read,2021-11-14T21:04:40Z,2021-11-14T19:29:47Z,0,0,,526duQiMCinTMYoYWT,Opportunity
02sLbE2BgnbfvB3I6N,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-y.hollin-quill.1505-629@example.invalid,Sent,2021-02-10T12:44:15Z,2021-02-10T05:15:49Z,0,0,500GVdPIc1H7onkY93,80028IW8F9poVcVYB4,Contract
02si5X2ZdoM7bjiQH7,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Daro P. Jassel-Ash,1732 Meagan Divide,crm-support@example.invalid,Draft,2021-11-14T14:07:08Z,2021-11-14T19:04:28Z,1,0,500yArYD9MsIccsQ0B,001wZQxrqs61HJWYCI,Account
02sZbvdWfS1B88DYW6,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-g.lioren-crest.1507-3364@example.invalid,Read,2022-11-20T14:52:33Z,2022-11-20T22:22:12Z,0,0,,52th6NaZzpxGAvAY03,Opportunity
02sQ91YjBQ6cLGxYCB,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-x.mavren-elm.1508-7053@example.invalid,Sent,2026-03-03T20:08:02Z,2026-03-03T18:18:32Z,0,0,500mdpvojmmtgIWAX6,5002Imccu5wPs56Q2N,Case
02s72XhYPgQmDcMY2Q,Service update,This is a synthetic message regarding service update. No response is required.,Aven O. Orvell-Glen,5991 Boyer Centers,crm-support@example.invalid,Sent,2021-04-12T10:06:00Z,2021-04-12T10:13:19Z,1,0,500Iz8ne2XtnmoHAH3,500dixPAY3tttHJY30,Case
02sjkWNkWRia78YQYN,Service update,This is a synthetic message regarding service update. No response is required.,Veya E. Quillen-Isle,040 Joshua Spur,crm-support@example.invalid,Sent,2022-09-14T07:21:04Z,2022-09-14T17:06:26Z,1,0,,0017q85b1UbQ3zNQ8K,Account
02stZ1pHvnAfDODYSY,Service update,This is a synthetic message regarding service update. No response is required.,Tovan V. Rellor-Knoll,0184 Eduardo Courts,crm-support@example.invalid,Sent,2024-02-18T10:35:22Z,2024-02-18T01:31:10Z,1,1,500XPta7JdsylCjIRJ,50ixod6uEodIRyrITH,Opportunity
02sPOwG5sv1oIqcYXU,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Sena M. Belnor-North,947 Olson Cape,crm-support@example.invalid,Read,2023-11-16T11:59:59Z,2023-11-16T12:12:31Z,1,1,50040lMmZDwc6cKQLS,001U2E3Mrt3KZlKQE7,Account
02suPgjIh2RACZuIYV,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Raviq D. Denvik-Pine,19194 Cox Lakes,crm-support@example.invalid,Sent,2021-02-28T07:20:58Z,2021-02-28T15:12:29Z,1,0,,026HJzJ4zsmILV2Q8A,Opportunity
