acct_id,cardholder,state,txn_index,timestamp,merchant_cat,merchant,txn_amount
ACCT-90562E4A,Anna Gaines,TX,74,2025-01-29 00:00:20,subscription,Netflix,19.99
ACCT-90562E4A,Anna Gaines,TX,75,2025-01-29 18:20:17,retail,Target,110.97
ACCT-90562E4A,Anna Gaines,TX,76,2025-01-30 18:54:41,gas,Circle K,49.27
ACCT-90562E4A,Anna Gaines,TX,77,,,,
ACCT-90562E4A,Anna Gaines,TX,78,,,,
ACCT-90562E4A,Anna Gaines,TX,79,,,,
ACCT-90562E4A,Anna Gaines,TX,80,,,,
ACCT-90562E4A,Anna Gaines,TX,81,,,,
ACCT-90562E4A,Anna Gaines,TX,82,,,,
ACCT-90562E4A,Anna Gaines,TX,83,,,,
ACCT-90562E4A,Anna Gaines,TX,84,,,,
ACCT-90562E4A,Anna Gaines,TX,85,,,,
ACCT-90562E4A,Anna Gaines,TX,86,,,,
ACCT-90562E4A,Anna Gaines,TX,87,,,,
ACCT-90562E4A,Anna Gaines,TX,88,,,,
ACCT-90562E4A,Anna Gaines,TX,89,,,,
ACCT-90562E4A,Anna Gaines,TX,90,,,,
ACCT-90562E4A,Anna Gaines,TX,91,,,,
ACCT-90562E4A,Anna Gaines,TX,92,,,,
ACCT-90562E4A,Anna Gaines,TX,93,,,,
ACCT-90562E4A,Anna Gaines,TX,94,,,,
ACCT-9115F909,Becky Gonzalez,CA,1,2025-01-01 12:50:30,healthcare,Walgreens,22.16
ACCT-9115F909,Becky Gonzalez,CA,2,2025-01-01 16:00:53,retail,Target,203.08
ACCT-9115F909,Becky Gonzalez,CA,3,2025-01-01 18:15:38,dining,Starbucks,68.22
ACCT-9115F909,Becky Gonzalez,CA,4,2025-01-02 10:08:53,other,FedEx Office,165.81
ACCT-9115F909,Becky Gonzalez,CA,5,2025-01-02 14:55:18,ATM,Chase Bank ATM,360.0
ACCT-9115F909,Becky Gonzalez,CA,6,2025-01-04 09:33:04,subscription,Netflix,12.99
ACCT-9115F909,Becky Gonzalez,CA,7,2025-01-04 16:12:14,grocery,Whole Foods Market,103.54
ACCT-9115F909,Becky Gonzalez,CA,8,2025-01-05 07:40:02,other,FedEx,76.76
ACCT-9115F909,Becky Gonzalez,CA,9,2025-01-05 08:17:37,utilities,Pacific Gas & Electric,154.75
ACCT-9115F909,Becky Gonzalez,CA,10,2025-01-05 14:12:50,other,USPS,37.28
ACCT-9115F909,Becky Gonzalez,CA,11,2025-01-05 16:29:40,ATM,Chase Bank ATM,260.0
ACCT-9115F909,Becky Gonzalez,CA,12,2025-01-05 18:21:45,entertainment,AMC Theatres,39.38
ACCT-9115F909,Becky Gonzalez,CA,13,2025-01-06 15:26:05,travel,Delta Air Lines,397.09
ACCT-9115F909,Becky Gonzalez,CA,14,2025-01-06 16:08:31,automotive,Midas,326.51
ACCT-9115F909,Becky Gonzalez,CA,15,2025-01-06 18:32:30,entertainment,AMC Theatres,58.55
ACCT-9115F909,Becky Gonzalez,CA,16,2025-01-07 12:15:37,dining,Chipotle Mexican Grill,52.21
ACCT-9115F909,Becky Gonzalez,CA,17,2025-01-08 07:34:49,utilities,Pacific Gas & Electric,113.59
ACCT-9115F909,Becky Gonzalez,CA,18,2025-01-08 09:28:38,e-commerce,Amazon,57.54
ACCT-9115F909,Becky Gonzalez,CA,19,2025-01-08 14:35:24,grocery,Trader Joe's,47.09
ACCT-9115F909,Becky Gonzalez,CA,20,2025-01-08 17:04:42,retail,Target,222.13
ACCT-9115F909,Becky Gonzalez,CA,21,2025-01-08 17:28:10,automotive,Midas,12.85
ACCT-9115F909,Becky Gonzalez,CA,22,2025-01-08 18:28:06,entertainment,AMC Theatres,58.94
ACCT-9115F909,Becky Gonzalez,CA,23,2025-01-09 09:12:42,grocery,Whole Foods Market,72.29
ACCT-9115F909,Becky Gonzalez,CA,24,2025-01-09 18:28:29,automotive,Midas,530.65
ACCT-9115F909,Becky Gonzalez,CA,25,2025-01-10 09:34:31,grocery,Trader Joe's,75.17
ACCT-9115F909,Becky Gonzalez,CA,26,2025-01-10 12:00:29,dining,Chipotle Mexican Grill,62.58
ACCT-9115F909,Becky Gonzalez,CA,27,2025-01-10 15:16:16,gas,Chevron,92.17
ACCT-9115F909,Becky Gonzalez,CA,28,2025-01-10 20:25:55,dining,Starbucks,58.84
ACCT-9115F909,Becky Gonzalez,CA,29,2025-01-10 21:08:53,entertainment,AMC Theatres,67.51
ACCT-9115F909,Becky Gonzalez,CA,30,2025-01-11 07:53:05,subscription,Netflix,7.99
ACCT-9115F909,Becky Gonzalez,CA,31,2025-01-11 08:17:37,travel,United Airlines,152.57
ACCT-9115F909,Becky Gonzalez,CA,32,2025-01-11 12:05:22,healthcare,Walgreens,25.98
ACCT-9115F909,Becky Gonzalez,CA,33,2025-01-11 15:52:00,gas,Chevron,71.12
ACCT-9115F909,Becky Gonzalez,CA,34,2025-01-11 20:07:23,entertainment,AMC Theatres,39.58
ACCT-9115F909,Becky Gonzalez,CA,35,2025-01-12 07:52:14,ATM,Bank of America ATM,280.0
ACCT-9115F909,Becky Gonzalez,CA,36,2025-01-12 17:33:59,retail,Target,56.8
ACCT-9115F909,Becky Gonzalez,CA,37,2025-01-12 17:37:18,automotive,Midas,171.99
ACCT-9115F909,Becky Gonzalez,CA,38,2025-01-12 19:46:55,entertainment,AMC Theatres,39.61
ACCT-9115F909,Becky Gonzalez,CA,39,2025-01-13 10:33:57,dining,McDonald's,67.04
ACCT-9115F909,Becky Gonzalez,CA,40,2025-01-14 09:15:48,wire_transfer,PayPal,1670.86
ACCT-9115F909,Becky Gonzalez,CA,41,2025-01-15 04:06:54,subscription,Spotify,12.99
ACCT-9115F909,Becky Gonzalez,CA,42,2025-01-15 20:46:37,dining,McDonald's,39.29
ACCT-9115F909,Becky Gonzalez,CA,43,2025-01-16 06:10:57,gas,Shell,63.9
ACCT-9115F909,Becky Gonzalez,CA,44,2025-01-16 15:30:20,retail,Best Buy,132.73
ACCT-9115F909,Becky Gonzalez,CA,45,2025-01-16 16:32:51,grocery,Whole Foods Market,34.24
ACCT-9115F909,Becky Gonzalez,CA,46,2025-01-16 20:09:20,entertainment,AMC Theatres,92.96
ACCT-9115F909,Becky Gonzalez,CA,47,2025-01-17 17:17:47,dining,McDonald's,100.91
ACCT-9115F909,Becky Gonzalez,CA,48,2025-01-17 20:42:02,other,USPS,49.5
ACCT-9115F909,Becky Gonzalez,CA,49,2025-01-18 08:16:58,grocery,Whole Foods Market,60.44
ACCT-9115F909,Becky Gonzalez,CA,50,2025-01-18 09:35:28,healthcare,Walgreens,411.64
ACCT-9115F909,Becky Gonzalez,CA,51,2025-01-18 10:16:59,e-commerce,Amazon,106.54
ACCT-9115F909,Becky Gonzalez,CA,52,2025-01-18 13:09:14,dining,Chipotle Mexican Grill,35.86
ACCT-9115F909,Becky Gonzalez,CA,53,2025-01-18 18:01:59,entertainment,AMC Theatres,65.86
ACCT-9115F909,Becky Gonzalez,CA,54,2025-01-18 21:25:27,ATM,Bank of America ATM,160.0
ACCT-9115F909,Becky Gonzalez,CA,55,2025-01-19 13:38:07,retail,Nordstrom,106.88
ACCT-9115F909,Becky Gonzalez,CA,56,2025-01-19 16:32:18,e-commerce,Amazon,67.06
ACCT-9115F909,Becky Gonzalez,CA,57,2025-01-19 18:17:48,dining,McDonald's,27.26
ACCT-9115F909,Becky Gonzalez,CA,58,2025-01-20 07:14:40,automotive,Midas,19.21
ACCT-9115F909,Becky Gonzalez,CA,59,2025-01-20 16:27:10,grocery,Whole Foods Market,73.65
ACCT-9115F909,Becky Gonzalez,CA,60,2025-01-20 19:22:13,dining,Starbucks,37.8
ACCT-9115F909,Becky Gonzalez,CA,61,2025-01-21 00:00:52,subscription,Netflix,14.99
ACCT-9115F909,Becky Gonzalez,CA,62,2025-01-21 12:56:37,grocery,Trader Joe's,104.82
ACCT-9115F909,Becky Gonzalez,CA,63,2025-01-21 17:55:36,gas,Chevron,92.76
ACCT-9115F909,Becky Gonzalez,CA,64,2025-01-21 18:39:04,dining,McDonald's,18.5
ACCT-9115F909,Becky Gonzalez,CA,65,2025-01-21 22:17:36,entertainment,AMC Theatres,77.76
ACCT-9115F909,Becky Gonzalez,CA,66,2025-01-22 10:37:34,retail,Target,140.62
ACCT-9115F909,Becky Gonzalez,CA,67,2025-01-22 17:49:12,dining,Chipotle Mexican Grill,105.06
ACCT-9115F909,Becky Gonzalez,CA,68,2025-01-22 18:32:51,grocery,Whole Foods Market,108.07
ACCT-9115F909,Becky Gonzalez,CA,69,2025-01-23 17:39:08,entertainment,AMC Theatres,49.2
ACCT-9115F909,Becky Gonzalez,CA,70,2025-01-23 18:14:31,dining,Chipotle Mexican Grill,66.05
ACCT-9115F909,Becky Gonzalez,CA,71,2025-01-24 08:12:11,grocery,Trader Joe's,117.67
ACCT-9115F909,Becky Gonzalez,CA,72,2025-01-25 10:10:03,healthcare,CVS Pharmacy,690.26
ACCT-9115F909,Becky Gonzalez,CA,73,2025-01-25 14:11:19,grocery,Whole Foods Market,50.46
ACCT-9115F909,Becky Gonzalez,CA,74,2025-01-25 14:54:25,retail,Nordstrom,219.68
ACCT-9115F909,Becky Gonzalez,CA,75,2025-01-25 20:06:52,dining,Starbucks,68.07
ACCT-9115F909,Becky Gonzalez,CA,76,2025-01-26 16:25:11,gas,Chevron,95.05
ACCT-9115F909,Becky Gonzalez,CA,77,2025-01-26 17:36:38,grocery,Whole Foods Market,102.62
ACCT-9115F909,Becky Gonzalez,CA,78,2025-01-26 18:27:54,retail,The Home Depot,83.77
ACCT-9115F909,Becky Gonzalez,CA,79,2025-01-27 13:01:37,dining,Chipotle Mexican Grill,33.59
ACCT-9115F909,Becky Gonzalez,CA,80,2025-01-27 17:27:39,grocery,Whole Foods Market,112.46
ACCT-9115F909,Becky Gonzalez,CA,81,2025-01-28 10:05:16,e-commerce,Amazon,133.67
ACCT-9115F909,Becky Gonzalez,CA,82,2025-01-28 12:35:17,healthcare,CVS Pharmacy,40.0
ACCT-9115F909,Becky Gonzalez,CA,83,2025-01-28 23:00:40,entertainment,AMC Theatres,112.21
ACCT-9115F909,Becky Gonzalez,CA,84,2025-01-29 07:12:00,automotive,Midas,18.27
ACCT-9115F909,Becky Gonzalez,CA,85,2025-01-29 09:10:46,ATM,Wells Fargo ATM,300.0
ACCT-9115F909,Becky Gonzalez,CA,86,2025-01-29 15:20:38,gas,Chevron,114.61
ACCT-9115F909,Becky Gonzalez,CA,87,2025-01-30 11:42:14,utilities,Pacific Gas & Electric,178.28
ACCT-9115F909,Becky Gonzalez,CA,88,2025-01-31 10:36:33,subscription,Netflix,15.99
ACCT-9115F909,Becky Gonzalez,CA,89,2025-01-31 13:50:56,e-commerce,Amazon,123.45
ACCT-9115F909,Becky Gonzalez,CA,90,2025-01-31 14:54:17,grocery,Safeway,73.72
ACCT-9115F909,Becky Gonzalez,CA,91,,,,
ACCT-9115F909,Becky Gonzalez,CA,92,,,,
ACCT-9115F909,Becky Gonzalez,CA,93,,,,
ACCT-9115F909,Becky Gonzalez,CA,94,,,,
ACCT-9FD84EEB,Thomas Rush,MD,1,2025-01-02 08:18:33,travel,Delta Air Lines,302.43
ACCT-9FD84EEB,Thomas Rush,MD,2,2025-01-02 13:12:29,grocery,Walmart,47.51
ACCT-9FD84EEB,Thomas Rush,MD,3,2025-01-02 16:34:23,automotive,Midas,22.15
ACCT-9FD84EEB,Thomas Rush,MD,4,2025-01-02 19:24:00,gas,Shell,40.07
ACCT-9FD84EEB,Thomas Rush,MD,5,2025-01-02 21:07:17,dining,McDonald's,43.66
ACCT-9FD84EEB,Thomas Rush,MD,6,2025-01-03 12:41:59,retail,Target,47.0
ACCT-9FD84EEB,Thomas Rush,MD,7,2025-01-03 22:43:00,dining,Chick-fil-A,92.64
ACCT-9FD84EEB,Thomas Rush,MD,8,2025-01-04 06:17:59,subscription,Netflix,9.99
ACCT-9FD84EEB,Thomas Rush,MD,9,2025-01-04 07:45:29,gas,Speedway,96.65
ACCT-9FD84EEB,Thomas Rush,MD,10,2025-01-04 12:11:35,retail,Target,25.28
ACCT-9FD84EEB,Thomas Rush,MD,11,2025-01-04 13:00:16,e-commerce,Amazon,217.71
ACCT-9FD84EEB,Thomas Rush,MD,12,2025-01-04 18:54:23,dining,McDonald's,67.62
ACCT-9FD84EEB,Thomas Rush,MD,13,2025-01-05 16:12:14,retail,Target,103.27
ACCT-9FD84EEB,Thomas Rush,MD,14,2025-01-06 15:50:46,grocery,Kroger,47.69
ACCT-9FD84EEB,Thomas Rush,MD,15,2025-01-07 18:27:34,gas,Shell,63.16
ACCT-9FD84EEB,Thomas Rush,MD,16,2025-01-07 18:54:33,entertainment,AMC Theatres,56.43
ACCT-9FD84EEB,Thomas Rush,MD,17,2025-01-08 00:00:43,subscription,Netflix,12.99
ACCT-9FD84EEB,Thomas Rush,MD,18,2025-01-10 04:04:42,subscription,Netflix,49.99
ACCT-9FD84EEB,Thomas Rush,MD,19,2025-01-10 09:06:43,automotive,Midas,570.78
ACCT-9FD84EEB,Thomas Rush,MD,20,2025-01-10 11:21:56,travel,Marriott,680.43
ACCT-9FD84EEB,Thomas Rush,MD,21,2025-01-10 17:25:16,grocery,Trader Joe's,111.17
ACCT-9FD84EEB,Thomas Rush,MD,22,2025-01-10 20:35:42,retail,Target,61.15
ACCT-9FD84EEB,Thomas Rush,MD,23,2025-01-11 08:57:27,subscription,Netflix,9.99
ACCT-9FD84EEB,Thomas Rush,MD,24,2025-01-11 10:12:09,ATM,Allpoint ATM,220.0
ACCT-9FD84EEB,Thomas Rush,MD,25,2025-01-13 00:00:28,subscription,Netflix,4.99
ACCT-9FD84EEB,Thomas Rush,MD,26,2025-01-13 10:18:06,gas,Shell,94.87
ACCT-9FD84EEB,Thomas Rush,MD,27,2025-01-13 17:54:22,dining,McDonald's,111.4
ACCT-9FD84EEB,Thomas Rush,MD,28,2025-01-14 12:59:38,dining,Starbucks,170.12
ACCT-9FD84EEB,Thomas Rush,MD,29,2025-01-16 14:18:10,retail,Target,61.2
ACCT-9FD84EEB,Thomas Rush,MD,30,2025-01-17 09:32:48,utilities,Comcast Xfinity,181.25
ACCT-9FD84EEB,Thomas Rush,MD,31,2025-01-17 14:21:51,ATM,PNC Bank ATM,360.0
ACCT-9FD84EEB,Thomas Rush,MD,32,2025-01-18 12:15:27,grocery,Walmart,68.32
ACCT-9FD84EEB,Thomas Rush,MD,33,2025-01-19 08:41:15,healthcare,Walgreens Pharmacy,264.63
ACCT-9FD84EEB,Thomas Rush,MD,34,2025-01-19 10:46:39,e-commerce,Amazon,225.14
ACCT-9FD84EEB,Thomas Rush,MD,35,2025-01-20 09:51:54,utilities,Duke Energy,193.08
ACCT-9FD84EEB,Thomas Rush,MD,36,2025-01-20 17:59:40,entertainment,AMC Theatres,68.06
ACCT-9FD84EEB,Thomas Rush,MD,37,2025-01-20 18:25:14,entertainment,AMC Theatres,70.35
ACCT-9FD84EEB,Thomas Rush,MD,38,2025-01-21 09:46:29,subscription,Spotify,14.99
ACCT-9FD84EEB,Thomas Rush,MD,39,2025-01-21 14:11:47,ATM,Chase Bank ATM,200.0
ACCT-9FD84EEB,Thomas Rush,MD,40,2025-01-21 19:22:16,entertainment,AMC Theatres,46.67
ACCT-9FD84EEB,Thomas Rush,MD,41,2025-01-22 12:15:04,retail,Target,29.6
ACCT-9FD84EEB,Thomas Rush,MD,42,2025-01-23 12:55:36,grocery,Kroger,102.8
ACCT-9FD84EEB,Thomas Rush,MD,43,2025-01-24 13:08:23,retail,Burlington,98.55
ACCT-9FD84EEB,Thomas Rush,MD,44,2025-01-24 15:32:00,retail,Target,30.14
ACCT-9FD84EEB,Thomas Rush,MD,45,2025-01-24 16:06:07,retail,Walmart,63.68
ACCT-9FD84EEB,Thomas Rush,MD,46,2025-01-24 23:00:12,e-commerce,Amazon,12.38
ACCT-9FD84EEB,Thomas Rush,MD,47,2025-01-25 00:00:30,subscription,Netflix,4.99
ACCT-9FD84EEB,Thomas Rush,MD,48,2025-01-25 14:04:19,travel,Marriott,409.01
ACCT-9FD84EEB,Thomas Rush,MD,49,2025-01-25 15:51:44,e-commerce,Amazon,326.62
ACCT-9FD84EEB,Thomas Rush,MD,50,2025-01-26 02:35:20,subscription,Netflix,12.99
ACCT-9FD84EEB,Thomas Rush,MD,51,2025-01-26 09:37:08,retail,Best Buy,235.16
ACCT-9FD84EEB,Thomas Rush,MD,52,2025-01-26 15:57:23,retail,Target,263.58
ACCT-9FD84EEB,Thomas Rush,MD,53,2025-01-26 17:41:30,dining,McDonald's,54.8
ACCT-9FD84EEB,Thomas Rush,MD,54,2025-01-26 18:29:58,grocery,Whole Foods Market,60.77
ACCT-9FD84EEB,Thomas Rush,MD,55,2025-01-27 13:24:57,grocery,Whole Foods Market,122.76
ACCT-9FD84EEB,Thomas Rush,MD,56,2025-01-27 14:55:59,automotive,Midas,19.09
ACCT-9FD84EEB,Thomas Rush,MD,57,2025-01-28 07:21:17,utilities,Comcast Xfinity,147.31
ACCT-9FD84EEB,Thomas Rush,MD,58,2025-01-28 10:55:28,wire_transfer,PayPal,2324.88
ACCT-9FD84EEB,Thomas Rush,MD,59,2025-01-28 15:16:59,e-commerce,Amazon,48.86
ACCT-9FD84EEB,Thomas Rush,MD,60,2025-01-28 17:23:27,grocery,Walmart,50.22
ACCT-9FD84EEB,Thomas Rush,MD,61,2025-01-29 07:30:53,gas,Shell,79.05
ACCT-9FD84EEB,Thomas Rush,MD,62,2025-01-29 20:00:43,automotive,Midas,5.81
ACCT-9FD84EEB,Thomas Rush,MD,63,2025-01-30 00:00:11,subscription,Spotify,12.99
ACCT-9FD84EEB,Thomas Rush,MD,64,2025-01-30 17:13:25,retail,Target,68.69
ACCT-9FD84EEB,Thomas Rush,MD,65,2025-01-31 10:01:00,gas,Circle K,102.96
ACCT-9FD84EEB,Thomas Rush,MD,66,2025-01-31 10:34:01,travel,Marriott,1101.76
ACCT-9FD84EEB,Thomas Rush,MD,67,2025-01-31 10:56:50,retail,Target,59.11
ACCT-9FD84EEB,Thomas Rush,MD,68,2025-01-31 11:24:20,grocery,Trader Joe's,155.91
ACCT-9FD84EEB,Thomas Rush,MD,69,2025-01-31 18:34:01,entertainment,AMC Theatres,52.39
ACCT-9FD84EEB,Thomas Rush,MD,70,,,,
ACCT-9FD84EEB,Thomas Rush,MD,71,,,,
ACCT-9FD84EEB,Thomas Rush,MD,72,,,,
ACCT-9FD84EEB,Thomas Rush,MD,73,,,,
ACCT-9FD84EEB,Thomas Rush,MD,74,,,,
ACCT-9FD84EEB,Thomas Rush,MD,75,,,,
ACCT-9FD84EEB,Thomas Rush,MD,76,,,,
ACCT-9FD84EEB,Thomas Rush,MD,77,,,,
ACCT-9FD84EEB,Thomas Rush,MD,78,,,,
ACCT-9FD84EEB,Thomas Rush,MD,79,,,,
ACCT-9FD84EEB,Thomas Rush,MD,80,,,,
ACCT-9FD84EEB,Thomas Rush,MD,81,,,,
ACCT-9FD84EEB,Thomas Rush,MD,82,,,,
ACCT-9FD84EEB,Thomas Rush,MD,83,,,,
ACCT-9FD84EEB,Thomas Rush,MD,84,,,,
ACCT-9FD84EEB,Thomas Rush,MD,85,,,,
ACCT-9FD84EEB,Thomas Rush,MD,86,,,,
ACCT-9FD84EEB,Thomas Rush,MD,87,,,,
ACCT-9FD84EEB,Thomas Rush,MD,88,,,,
ACCT-9FD84EEB,Thomas Rush,MD,89,,,,
ACCT-9FD84EEB,Thomas Rush,MD,90,,,,
ACCT-9FD84EEB,Thomas Rush,MD,91,,,,
ACCT-9FD84EEB,Thomas Rush,MD,92,,,,
ACCT-9FD84EEB,Thomas Rush,MD,93,,,,
ACCT-9FD84EEB,Thomas Rush,MD,94,,,,
ACCT-A0FCC947,Catherine Jones,OR,1,2025-01-01 11:05:15,wire_transfer,Western Union,3646.52
ACCT-A0FCC947,Catherine Jones,OR,2,2025-01-01 12:48:39,utilities,Pacific Gas & Electric,87.91
ACCT-A0FCC947,Catherine Jones,OR,3,2025-01-01 13:44:20,ATM,Chase Bank ATM,300.0
ACCT-A0FCC947,Catherine Jones,OR,4,2025-01-02 13:15:56,healthcare,CVS Pharmacy,290.01
ACCT-A0FCC947,Catherine Jones,OR,5,2025-01-02 14:31:14,e-commerce,Amazon,57.02
ACCT-A0FCC947,Catherine Jones,OR,6,2025-01-02 18:12:37,dining,Starbucks,98.91
ACCT-A0FCC947,Catherine Jones,OR,7,2025-01-03 12:19:34,gas,Shell,65.59
ACCT-A0FCC947,Catherine Jones,OR,8,2025-01-04 01:38:07,subscription,Netflix,14.99
ACCT-A0FCC947,Catherine Jones,OR,9,2025-01-04 10:14:30,automotive,Valvoline Instant Oil Change,220.57
ACCT-A0FCC947,Catherine Jones,OR,10,2025-01-04 10:26:31,grocery,Walmart,90.26
ACCT-A0FCC947,Catherine Jones,OR,11,2025-01-04 10:58:36,e-commerce,Amazon,163.2
ACCT-A0FCC947,Catherine Jones,OR,12,2025-01-04 11:51:37,healthcare,CVS Pharmacy,46.46
ACCT-A0FCC947,Catherine Jones,OR,13,2025-01-05 09:19:42,ATM,Wells Fargo ATM,260.0
ACCT-A0FCC947,Catherine Jones,OR,14,2025-01-05 10:52:34,gas,Shell,88.94
ACCT-A0FCC947,Catherine Jones,OR,15,2025-01-05 20:00:07,automotive,Midas,19.52
ACCT-A0FCC947,Catherine Jones,OR,16,2025-01-05 23:00:48,entertainment,AMC Theatres,43.66
ACCT-A0FCC947,Catherine Jones,OR,17,2025-01-06 08:09:03,wire_transfer,PayPal,2728.43
ACCT-A0FCC947,Catherine Jones,OR,18,2025-01-07 08:56:44,grocery,Safeway,122.42
ACCT-A0FCC947,Catherine Jones,OR,19,2025-01-07 12:06:37,healthcare,Walgreens,669.59
ACCT-A0FCC947,Catherine Jones,OR,20,2025-01-07 19:18:44,entertainment,AMC Theatres,172.36
ACCT-A0FCC947,Catherine Jones,OR,21,2025-01-07 19:44:14,entertainment,AMC Theatres,64.4
ACCT-A0FCC947,Catherine Jones,OR,22,2025-01-08 06:58:14,subscription,Netflix,7.99
ACCT-A0FCC947,Catherine Jones,OR,23,2025-01-09 08:36:13,utilities,Pacific Gas & Electric,199.47
ACCT-A0FCC947,Catherine Jones,OR,24,2025-01-09 10:55:15,wire_transfer,PayPal,1669.1
ACCT-A0FCC947,Catherine Jones,OR,25,2025-01-09 12:42:45,dining,Starbucks,35.26
ACCT-A0FCC947,Catherine Jones,OR,26,2025-01-09 17:46:52,dining,McDonald's,30.24
ACCT-A0FCC947,Catherine Jones,OR,27,2025-01-09 17:50:28,retail,Target,47.59
ACCT-A0FCC947,Catherine Jones,OR,28,2025-01-10 00:58:43,subscription,Netflix,39.99
ACCT-A0FCC947,Catherine Jones,OR,29,2025-01-10 06:48:24,gas,Circle K,55.71
ACCT-A0FCC947,Catherine Jones,OR,30,2025-01-10 09:19:41,healthcare,Walgreens,438.1
ACCT-A0FCC947,Catherine Jones,OR,31,2025-01-10 12:11:07,other,DHL,57.37
ACCT-A0FCC947,Catherine Jones,OR,32,2025-01-10 16:58:42,retail,Target,32.44
ACCT-A0FCC947,Catherine Jones,OR,33,2025-01-10 17:08:42,retail,Target,82.75
ACCT-A0FCC947,Catherine Jones,OR,34,2025-01-12 11:31:48,retail,Burlington,70.25
ACCT-A0FCC947,Catherine Jones,OR,35,2025-01-12 11:39:29,grocery,Walmart,138.7
ACCT-A0FCC947,Catherine Jones,OR,36,2025-01-13 09:39:29,grocery,Safeway,92.29
ACCT-A0FCC947,Catherine Jones,OR,37,2025-01-13 17:05:25,ATM,Allpoint ATM,360.0
ACCT-A0FCC947,Catherine Jones,OR,38,2025-01-14 15:37:20,automotive,Midas,582.44
ACCT-A0FCC947,Catherine Jones,OR,39,2025-01-15 07:49:14,healthcare,Walgreens,456.11
ACCT-A0FCC947,Catherine Jones,OR,40,2025-01-15 16:19:05,gas,Shell,80.12
ACCT-A0FCC947,Catherine Jones,OR,41,2025-01-15 22:03:11,entertainment,AMC Theatres,68.92
ACCT-A0FCC947,Catherine Jones,OR,42,2025-01-16 09:34:14,grocery,Safeway,106.49
ACCT-A0FCC947,Catherine Jones,OR,43,2025-01-17 07:00:34,utilities,Pacific Gas & Electric,270.32
ACCT-A0FCC947,Catherine Jones,OR,44,2025-01-17 08:46:19,gas,Shell,78.05
ACCT-A0FCC947,Catherine Jones,OR,45,2025-01-17 09:45:53,healthcare,CVS Pharmacy,462.87
ACCT-A0FCC947,Catherine Jones,OR,46,2025-01-17 18:23:16,automotive,Midas,422.22
ACCT-A0FCC947,Catherine Jones,OR,47,2025-01-17 18:43:37,travel,Delta Air Lines,462.32
ACCT-A0FCC947,Catherine Jones,OR,48,2025-01-18 07:24:12,grocery,Safeway,90.67
ACCT-A0FCC947,Catherine Jones,OR,49,2025-01-18 13:38:20,travel,Marriott,370.06
ACCT-A0FCC947,Catherine Jones,OR,50,2025-01-18 16:42:04,dining,Starbucks,40.68
ACCT-A0FCC947,Catherine Jones,OR,51,2025-01-18 16:49:21,e-commerce,Amazon,161.38
ACCT-A0FCC947,Catherine Jones,OR,52,2025-01-18 18:05:05,e-commerce,Amazon,133.48
ACCT-A0FCC947,Catherine Jones,OR,53,2025-01-19 08:28:25,healthcare,Walgreens,483.78
ACCT-A0FCC947,Catherine Jones,OR,54,2025-01-19 18:41:04,dining,McDonald's,49.47
ACCT-A0FCC947,Catherine Jones,OR,55,2025-01-20 01:54:17,subscription,Spotify,12.99
ACCT-A0FCC947,Catherine Jones,OR,56,2025-01-20 12:57:14,healthcare,Walgreens,34.28
ACCT-A0FCC947,Catherine Jones,OR,57,2025-01-20 13:30:36,dining,McDonald's,81.47
ACCT-A0FCC947,Catherine Jones,OR,58,2025-01-20 17:58:01,dining,Starbucks,86.84
ACCT-A0FCC947,Catherine Jones,OR,59,2025-01-21 11:03:46,other,FedEx,26.83
ACCT-A0FCC947,Catherine Jones,OR,60,2025-01-22 06:07:40,travel,Marriott,684.23
ACCT-A0FCC947,Catherine Jones,OR,61,2025-01-22 08:08:12,travel,Delta Air Lines,817.08
ACCT-A0FCC947,Catherine Jones,OR,62,2025-01-22 22:29:17,entertainment,AMC Theatres,33.3
ACCT-A0FCC947,Catherine Jones,OR,63,2025-01-23 08:52:03,grocery,Safeway,57.34
ACCT-A0FCC947,Catherine Jones,OR,64,2025-01-23 14:59:41,healthcare,Walgreens Pharmacy,49.27
ACCT-A0FCC947,Catherine Jones,OR,65,2025-01-23 17:27:54,retail,Target,101.73
ACCT-A0FCC947,Catherine Jones,OR,66,2025-01-24 14:42:09,automotive,Midas,234.23
ACCT-A0FCC947,Catherine Jones,OR,67,2025-01-24 20:58:05,dining,Starbucks,51.33
ACCT-A0FCC947,Catherine Jones,OR,68,2025-01-25 00:00:12,subscription,Netflix,14.99
ACCT-A0FCC947,Catherine Jones,OR,69,2025-01-25 07:00:59,grocery,Safeway,69.28
ACCT-A0FCC947,Catherine Jones,OR,70,2025-01-25 12:40:16,e-commerce,Amazon,60.69
ACCT-A0FCC947,Catherine Jones,OR,71,2025-01-25 15:33:58,retail,Target,61.38
ACCT-A0FCC947,Catherine Jones,OR,72,2025-01-25 16:22:33,other,The UPS Store,61.55
ACCT-A0FCC947,Catherine Jones,OR,73,2025-01-25 17:03:02,dining,Starbucks,23.79
ACCT-A0FCC947,Catherine Jones,OR,74,2025-01-25 17:48:25,dining,Starbucks,28.71
ACCT-A0FCC947,Catherine Jones,OR,75,2025-01-26 07:13:58,healthcare,Walgreens,638.48
ACCT-A0FCC947,Catherine Jones,OR,76,2025-01-26 15:21:54,utilities,Pacific Gas & Electric,221.49
ACCT-A0FCC947,Catherine Jones,OR,77,2025-01-26 21:02:48,dining,Starbucks,58.6
